,from,to,pval,fdr,value
899,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G18250,0.00699300699300699,0.0209085878150626,2
900,mean_AT5G03740-AT1G56170,AT4G18250,0.014985014985015,0.0322348458994422,2
901,AT1G62300,AT4G18250,0.016983016983017,0.0348378176611148,2
902,AT1G29860,AT4G18250,0.01998001998002,0.0383365480318389,2
903,AT5G43290,AT4G18250,0.020979020979021,0.0395952821020941,2
904,AT2G33710,AT4G18250,0.014985014985015,0.0322348458994422,2
905,AT2G40740,AT4G18250,0.024975024975025,0.0424698051539295,2
906,AT5G43290,AT4G11290,0.00799200799200799,0.0223819307377259,2
907,AT1G71030,AT4G11290,0.011988011988012,0.028211878721505,2
908,AT3G07650,AT4G32480,0.004995004995005,0.0174154704356047,2
909,AT3G23230,AT4G32480,0.004995004995005,0.0174154704356047,2
910,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT5G26670,0.001998001998002,0.0124306830893657,2
911,AT1G14580,AT5G26670,0.002997002997003,0.0141540277903914,2
912,mean_AT4G01720-AT5G46350-AT3G17609,AT5G26670,0.001998001998002,0.0124306830893657,2
913,AT5G44210,AT3G09940,0.012987012987013,0.0293337097684924,2
914,mean_AT2G26150-AT3G24500-AT4G11660-AT4G34530-AT3G46640-AT3G23150-AT1G73830-AT5G05410-AT1G22190-AT1G49130-AT1G72650,AT3G09940,0.002997002997003,0.0141540277903914,2
915,mean_AT5G03740-AT1G56170,AT4G02330,0.00699300699300699,0.0209085878150626,2
916,AT1G62300,AT4G02330,0.018981018981019,0.0370700727843585,2
917,AT3G23230,AT4G02330,0.025974025974026,0.0433526313044385,2
918,AT1G29860,AT4G02330,0.033966033966034,0.0497753304523403,2
919,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G02330,0.032967032967033,0.0492137173171656,2
920,AT2G40740,AT4G02330,0.018981018981019,0.0370700727843585,2
921,AT1G71030,AT1G09350,0.000999000999000999,0.00868587479466141,2
922,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT2G24535,0.003996003996004,0.015816564387993,2
923,AT2G34440,AT2G24535,0.00799200799200799,0.0223819307377259,2
924,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT2G24535,0.003996003996004,0.015816564387993,2
925,AT3G51910,AT2G24535,0.002997002997003,0.0141540277903914,2
926,AT2G33710,AT5G64905,0.026973026973027,0.0441338189369685,2
927,mean_AT5G03740-AT1G56170,AT5G64905,0.032967032967033,0.0492137173171656,2
928,AT2G33710,AT2G35980,0.011988011988012,0.028211878721505,2
929,mean_AT5G03740-AT1G56170,AT2G35980,0.002997002997003,0.0141540277903914,2
930,AT2G40740,AT2G35980,0.00799200799200799,0.0223819307377259,2
931,AT2G41240,AT2G30760,0.026973026973027,0.0441338189369685,2
932,mean_AT2G26150-AT3G24500-AT4G11660-AT4G34530-AT3G46640-AT3G23150-AT1G73830-AT5G05410-AT1G22190-AT1G49130-AT1G72650,AT2G30760,0.000999000999000999,0.00868587479466141,2
933,AT1G29860,AT5G49680,0.003996003996004,0.015816564387993,2
934,mean_AT5G03740-AT1G56170,AT5G49680,0.002997002997003,0.0141540277903914,2
935,AT2G40740,AT5G49680,0.004995004995005,0.0174154704356047,2
936,AT4G32280,AT5G39670,0.001998001998002,0.0124306830893657,2
937,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G39670,0.004995004995005,0.0174154704356047,2
938,AT1G29860,AT4G20780,0.025974025974026,0.0433526313044385,2
939,mean_AT5G03740-AT1G56170,AT4G20780,0.010989010989011,0.0267704159849529,2
940,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G20780,0.004995004995005,0.0174154704356047,2
941,AT3G23230,AT4G20780,0.021978021978022,0.0402736593212784,2
942,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT3G57540,0.000999000999000999,0.00868587479466141,2
943,AT1G71260,AT5G42800,0.000999000999000999,0.00868587479466141,2
944,AT5G13790,ATMG01280,0.001998001998002,0.0124306830893657,2
945,AT2G21710,ATMG01280,0.00599400599400599,0.0190160984054114,2
946,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT3G30775,0.000999000999000999,0.00868587479466141,2
947,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT3G29645,0.000999000999000999,0.00868587479466141,2
948,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G01340,0.013986013986014,0.0308523748014194,2
949,AT1G62300,AT1G01340,0.023976023976024,0.0417271171040015,2
950,AT2G33710,AT1G01340,0.012987012987013,0.0293337097684924,2
951,mean_AT5G03740-AT1G56170,AT1G01340,0.00799200799200799,0.0223819307377259,2
952,AT2G40740,AT1G01340,0.033966033966034,0.0497753304523403,2
953,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT1G01560,0.000999000999000999,0.00868587479466141,2
954,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G54720,0.000999000999000999,0.00868587479466141,2
955,AT2G40740,AT5G42010,0.011988011988012,0.028211878721505,2
956,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G42010,0.033966033966034,0.0497753304523403,2
957,AT1G29860,AT5G42010,0.021978021978022,0.0402736593212784,2
958,AT1G62300,AT5G42010,0.01998001998002,0.0383365480318389,2
959,AT3G23230,AT5G42010,0.02997002997003,0.0470731082975981,2
960,AT3G23230,AT1G21130,0.030969030969031,0.0476340831633208,2
961,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G21130,0.00899100899100899,0.0239223004908024,2
962,mean_AT5G03740-AT1G56170,AT1G21130,0.00799200799200799,0.0223819307377259,2
963,AT2G33710,AT1G21130,0.013986013986014,0.0308523748014194,2
964,AT1G14580,AT5G55720,0.000999000999000999,0.00868587479466141,2
965,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT5G55720,0.001998001998002,0.0124306830893657,2
966,AT1G14580,AT4G10955,0.001998001998002,0.0124306830893657,2
967,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT4G10955,0.000999000999000999,0.00868587479466141,2
968,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT4G24410,0.000999000999000999,0.00868587479466141,2
969,AT4G18170,AT5G14130,0.000999000999000999,0.00868587479466141,2
970,AT1G52890,AT5G14820,0.00699300699300699,0.0209085878150626,2
971,AT2G40740,AT5G37490,0.026973026973027,0.0441338189369685,2
972,AT2G33710,AT5G37490,0.023976023976024,0.0417271171040015,2
973,mean_AT5G03740-AT1G56170,AT5G37490,0.024975024975025,0.0424698051539295,2
974,AT1G62300,AT5G50335,0.00799200799200799,0.0223819307377259,2
975,AT3G51910,AT5G50335,0.001998001998002,0.0124306830893657,2
976,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT5G50335,0.00599400599400599,0.0190160984054114,2
977,AT4G32280,AT5G50335,0.004995004995005,0.0174154704356047,2
978,mean_AT5G07810-AT1G74890,AT1G33860,0.00799200799200799,0.0223819307377259,2
979,AT3G07650,AT1G33860,0.000999000999000999,0.00868587479466141,2
980,AT5G59570,AT1G33860,0.015984015984016,0.0335842115417444,2
981,AT1G07050,AT1G62515,0.00599400599400599,0.0190160984054114,2
982,AT5G43290,AT1G62515,0.00899100899100899,0.0239223004908024,2
983,mean_AT4G00150-AT1G74930,AT1G62515,0.00699300699300699,0.0209085878150626,2
984,AT4G21550,AT1G62515,0.00599400599400599,0.0190160984054114,2
985,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT1G62515,0.004995004995005,0.0174154704356047,2
986,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT4G35160,0.000999000999000999,0.00868587479466141,2
987,mean_AT5G07810-AT1G74890,AT4G35160,0.001998001998002,0.0124306830893657,2
988,AT1G29860,AT1G54040,0.002997002997003,0.0141540277903914,2
989,AT2G37060,AT1G54040,0.004995004995005,0.0174154704356047,2
990,AT3G51910,AT1G54040,0.00999000999000999,0.0254714610542831,2
991,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT1G54040,0.00599400599400599,0.0190160984054114,2
992,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT2G27830,0.000999000999000999,0.00868587479466141,2
993,AT2G40740,AT2G18690,0.017982017982018,0.0360333976534555,2
994,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT2G18690,0.014985014985015,0.0322348458994422,2
995,mean_AT5G03740-AT1G56170,AT2G18690,0.003996003996004,0.015816564387993,2
996,AT1G62300,AT2G18690,0.030969030969031,0.0476340831633208,2
997,AT2G33710,AT2G18690,0.00899100899100899,0.0239223004908024,2
998,AT1G29860,AT1G72070,0.004995004995005,0.0174154704356047,2
999,AT5G43290,AT4G37400,0.000999000999000999,0.00868587479466141,2
1000,AT1G44830,AT4G37400,0.00799200799200799,0.0223819307377259,2
1001,mean_AT4G00150-AT1G74930,AT5G13230,0.003996003996004,0.015816564387993,2
1002,AT4G21550,AT5G13230,0.003996003996004,0.015816564387993,2
1003,AT1G71260,AT4G22880,0.000999000999000999,0.00868587479466141,2
1004,AT2G21710,AT5G02780,0.001998001998002,0.0124306830893657,2
1005,AT5G43290,AT5G02780,0.00899100899100899,0.0239223004908024,2
1006,AT4G32280,AT5G02780,0.004995004995005,0.0174154704356047,2
1007,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G74770,0.000999000999000999,0.00868587479466141,2
1008,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT1G07500,0.000999000999000999,0.00868587479466141,2
1009,AT5G49330,AT5G24770,0.002997002997003,0.0141540277903914,2
1010,AT1G62310,AT5G45700,0.00899100899100899,0.0239223004908024,2
1011,AT5G24330,AT5G45700,0.004995004995005,0.0174154704356047,2
1012,mean_AT4G01720-AT5G46350-AT3G17609,AT5G45700,0.001998001998002,0.0124306830893657,2
1013,AT3G07650,AT4G13820,0.000999000999000999,0.00868587479466141,2
1014,AT5G59570,AT5G49730,0.000999000999000999,0.00868587479466141,2
1015,AT2G21710,AT3G49620,0.016983016983017,0.0348378176611148,2
1016,AT5G43290,AT3G49620,0.032967032967033,0.0492137173171656,2
1017,mean_AT5G03740-AT1G56170,AT1G47560,0.017982017982018,0.0360333976534555,2
1018,AT2G40740,AT1G47560,0.032967032967033,0.0492137173171656,2
1019,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT5G48310,0.000999000999000999,0.00868587479466141,2
1020,AT1G14580,AT5G48310,0.002997002997003,0.0141540277903914,2
1021,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT5G03204,0.000999000999000999,0.00868587479466141,2
1022,AT1G16530,AT5G03204,0.000999000999000999,0.00868587479466141,2
1023,AT3G51910,AT4G23310,0.011988011988012,0.028211878721505,2
1024,AT2G40740,AT4G23310,0.023976023976024,0.0417271171040015,2
1025,AT5G24330,AT4G31840,0.002997002997003,0.0141540277903914,2
1026,AT4G21550,AT4G31840,0.00699300699300699,0.0209085878150626,2
1027,mean_AT4G01720-AT5G46350-AT3G17609,AT4G31840,0.002997002997003,0.0141540277903914,2
1028,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G41590,0.000999000999000999,0.00868587479466141,2
1029,AT1G62300,AT3G60120,0.002997002997003,0.0141540277903914,2
1030,AT2G40740,AT3G60120,0.021978021978022,0.0402736593212784,2
1031,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G60120,0.031968031968032,0.0484533701163898,2
1032,mean_AT5G03740-AT1G56170,AT3G60120,0.013986013986014,0.0308523748014194,2
1033,AT1G29860,AT3G60120,0.014985014985015,0.0322348458994422,2
1034,mean_AT5G07810-AT1G74890,AT1G44970,0.001998001998002,0.0124306830893657,2
1035,AT2G33710,AT1G44970,0.004995004995005,0.0174154704356047,2
1036,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G44970,0.00599400599400599,0.0190160984054114,2
1037,AT2G21710,AT2G07798,0.00899100899100899,0.0239223004908024,2
1038,AT5G13790,AT2G07798,0.003996003996004,0.015816564387993,2
1039,AT5G13790,AT2G07835,0.001998001998002,0.0124306830893657,2
1040,AT2G21710,AT2G07835,0.002997002997003,0.0141540277903914,2
1041,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G25910,0.00899100899100899,0.0239223004908024,2
1042,mean_AT5G03740-AT1G56170,AT5G25910,0.00599400599400599,0.0190160984054114,2
1043,AT1G29860,AT5G25910,0.033966033966034,0.0497753304523403,2
1044,AT2G33710,AT5G25910,0.022977022977023,0.0410897192308552,2
1045,AT1G62300,AT5G25910,0.026973026973027,0.0441338189369685,2
1046,AT2G40740,AT5G25910,0.018981018981019,0.0370700727843585,2
1047,AT3G51910,AT2G32680,0.00799200799200799,0.0223819307377259,2
1048,AT2G40740,AT2G32680,0.003996003996004,0.015816564387993,2
1049,mean_AT5G03740-AT1G56170,AT2G26560,0.000999000999000999,0.00868587479466141,2
1050,AT2G33710,AT2G26560,0.017982017982018,0.0360333976534555,2
1051,AT1G62300,AT2G26560,0.00899100899100899,0.0239223004908024,2
1052,AT4G00940,AT5G39160,0.000999000999000999,0.00868587479466141,2
1053,AT2G21710,ATMG00040,0.000999000999000999,0.00868587479466141,2
1054,AT2G34440,AT1G71690,0.000999000999000999,0.00868587479466141,2
1055,AT4G00940,ATMG00660,0.000999000999000999,0.00868587479466141,2
1056,mean_AT5G03740-AT1G56170,AT4G14365,0.002997002997003,0.0141540277903914,2
1057,AT2G40740,AT4G14365,0.021978021978022,0.0402736593212784,2
1058,AT1G62300,AT4G14365,0.00799200799200799,0.0223819307377259,2
1059,AT3G23230,AT4G14365,0.033966033966034,0.0497753304523403,2
1060,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G14365,0.030969030969031,0.0476340831633208,2
1061,AT2G33710,AT4G14365,0.020979020979021,0.0395952821020941,2
1062,AT5G13790,ATMG00516,0.000999000999000999,0.00868587479466141,2
1063,AT3G23230,AT3G21520,0.010989010989011,0.0267704159849529,2
1064,mean_AT5G03740-AT1G56170,AT3G21520,0.022977022977023,0.0410897192308552,2
1065,AT2G40740,AT3G21520,0.021978021978022,0.0402736593212784,2
1066,AT1G16530,AT1G11210,0.000999000999000999,0.00868587479466141,2
1067,AT2G33710,AT1G51850,0.004995004995005,0.0174154704356047,2
1068,AT5G49330,AT1G51850,0.002997002997003,0.0141540277903914,2
1069,AT3G51910,AT2G23010,0.00899100899100899,0.0239223004908024,2
1070,AT2G40740,AT2G23010,0.00999000999000999,0.0254714610542831,2
1071,AT5G49330,AT2G23010,0.00999000999000999,0.0254714610542831,2
1072,AT1G07050,AT5G59200,0.003996003996004,0.015816564387993,2
1073,AT4G21550,AT5G59200,0.001998001998002,0.0124306830893657,2
1074,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT1G44830,0.023976023976024,0.0417271171040015,2
1075,AT4G32280,AT1G44830,0.001998001998002,0.0124306830893657,2
1076,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT1G44830,0.002997002997003,0.0141540277903914,2
1077,AT5G24330,AT4G25490,0.003996003996004,0.015816564387993,2
1078,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT4G25490,0.000999000999000999,0.00868587479466141,2
1079,AT1G16530,AT5G33370,0.000999000999000999,0.00868587479466141,2
1080,AT3G22100,AT1G77380,0.00599400599400599,0.0190160984054114,2
1081,AT5G60440,AT1G77380,0.00999000999000999,0.0254714610542831,2
1082,AT3G23230,AT3G52310,0.00599400599400599,0.0190160984054114,2
1083,AT5G49330,AT3G52310,0.00799200799200799,0.0223819307377259,2
1084,AT5G24330,AT5G38930,0.00799200799200799,0.0223819307377259,2
1085,AT1G62310,AT5G38930,0.017982017982018,0.0360333976534555,2
1086,mean_AT5G03740-AT1G56170,AT3G19010,0.003996003996004,0.015816564387993,2
1087,AT1G29860,AT3G19010,0.033966033966034,0.0497753304523403,2
1088,AT2G33710,AT3G19010,0.022977022977023,0.0410897192308552,2
1089,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G19010,0.003996003996004,0.015816564387993,2
1090,mean_AT5G07810-AT1G74890,AT1G64170,0.00799200799200799,0.0223819307377259,2
1091,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT1G64170,0.001998001998002,0.0124306830893657,2
1092,AT5G43290,AT4G34320,0.003996003996004,0.015816564387993,2
1093,AT3G23230,AT4G34320,0.020979020979021,0.0395952821020941,2
1094,mean_AT4G01720-AT5G46350-AT3G17609,AT3G51230,0.000999000999000999,0.00868587479466141,2
1095,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT3G51230,0.002997002997003,0.0141540277903914,2
1096,AT4G11400,AT1G52580,0.001998001998002,0.0124306830893657,2
1097,AT4G00870,AT1G52580,0.004995004995005,0.0174154704356047,2
1098,AT4G32280,AT5G53980,0.023976023976024,0.0417271171040015,2
1099,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT5G53980,0.01998001998002,0.0383365480318389,2
1100,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT5G53980,0.021978021978022,0.0402736593212784,2
1101,AT4G18170,AT5G53980,0.00599400599400599,0.0190160984054114,2
1102,AT4G11400,AT5G53980,0.00599400599400599,0.0190160984054114,2
1103,AT5G24330,AT5G05240,0.000999000999000999,0.00868587479466141,2
1104,AT5G43290,AT3G13790,0.001998001998002,0.0124306830893657,2
1105,AT4G21550,AT3G13790,0.00899100899100899,0.0239223004908024,2
1106,AT5G13790,AT1G76994,0.011988011988012,0.028211878721505,2
1107,mean_AT5G03740-AT1G56170,AT1G76994,0.004995004995005,0.0174154704356047,2
1108,AT5G49330,AT1G76994,0.018981018981019,0.0370700727843585,2
1109,AT4G21550,AT2G42920,0.002997002997003,0.0141540277903914,2
1110,mean_AT4G00150-AT1G74930,AT2G42920,0.00899100899100899,0.0239223004908024,2
1111,AT1G07050,AT2G42920,0.004995004995005,0.0174154704356047,2
1112,mean_AT5G07810-AT1G74890,AT4G06536,0.001998001998002,0.0124306830893657,2
1113,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT4G06536,0.001998001998002,0.0124306830893657,2
1114,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT3G48790,0.00599400599400599,0.0190160984054114,2
1115,mean_AT5G07810-AT1G74890,AT3G48790,0.015984015984016,0.0335842115417444,2
1116,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT3G48790,0.015984015984016,0.0335842115417444,2
1117,AT3G51910,AT3G45940,0.000999000999000999,0.00868587479466141,2
1118,AT2G34440,AT2G42110,0.000999000999000999,0.00868587479466141,2
1119,AT2G34440,AT1G60960,0.002997002997003,0.0141540277903914,2
1120,mean_AT4G01720-AT5G46350-AT3G17609,AT1G60960,0.002997002997003,0.0141540277903914,2
1121,AT4G36930,AT4G21550,0.011988011988012,0.028211878721505,2
1122,mean_AT4G00150-AT1G74930,AT4G21550,0.002997002997003,0.0141540277903914,2
1123,AT1G07050,AT4G21550,0.002997002997003,0.0141540277903914,2
1124,AT3G22100,AT4G21550,0.00699300699300699,0.0209085878150626,2
1125,AT3G07650,AT2G40710,0.000999000999000999,0.00868587479466141,2
1126,AT3G51910,AT5G57760,0.003996003996004,0.015816564387993,2
1127,AT2G32030,AT5G57760,0.00999000999000999,0.0254714610542831,2
1128,AT2G21710,AT5G10760,0.000999000999000999,0.00868587479466141,2
1129,AT4G32280,AT5G10760,0.001998001998002,0.0124306830893657,2
1130,AT4G00940,AT1G49200,0.000999000999000999,0.00868587479466141,2
1131,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT5G64190,0.002997002997003,0.0141540277903914,2
1132,AT3G51910,AT5G64190,0.003996003996004,0.015816564387993,2
1133,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT5G64190,0.00699300699300699,0.0209085878150626,2
1134,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT1G27020,0.000999000999000999,0.00868587479466141,2
1135,AT3G22100,AT1G74180,0.003996003996004,0.015816564387993,2
1136,AT4G36930,AT1G74180,0.012987012987013,0.0293337097684924,2
1137,AT4G21550,AT1G74180,0.00699300699300699,0.0209085878150626,2
1138,AT5G43290,AT1G74180,0.004995004995005,0.0174154704356047,2
1139,AT2G21710,AT5G28345,0.000999000999000999,0.00868587479466141,2
1140,mean_AT5G07810-AT1G74890,AT2G23110,0.000999000999000999,0.00868587479466141,2
1141,mean_AT4G00150-AT1G74930,AT2G04860,0.000999000999000999,0.00868587479466141,2
1142,AT2G21710,AT2G07739,0.000999000999000999,0.00868587479466141,2
1143,mean_AT5G07810-AT1G74890,AT1G29640,0.000999000999000999,0.00868587479466141,2
1144,AT1G16530,AT1G29640,0.00899100899100899,0.0239223004908024,2
1145,AT4G36930,AT3G13880,0.001998001998002,0.0124306830893657,2
1146,AT1G07050,AT3G13880,0.004995004995005,0.0174154704356047,2
1147,AT5G44210,AT1G58300,0.000999000999000999,0.00868587479466141,2
1148,AT1G44830,AT1G58300,0.001998001998002,0.0124306830893657,2
1149,AT1G62300,AT4G19975,0.00899100899100899,0.0239223004908024,2
1150,AT2G33710,AT4G19975,0.004995004995005,0.0174154704356047,2
1151,AT2G40740,AT4G19975,0.00899100899100899,0.0239223004908024,2
1152,AT5G43290,AT4G19975,0.00699300699300699,0.0209085878150626,2
1153,AT4G36930,ATCG00220,0.000999000999000999,0.00868587479466141,2
1154,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,ATCG00220,0.002997002997003,0.0141540277903914,2
1155,AT4G32280,AT1G36622,0.02997002997003,0.0470731082975981,2
1156,AT5G43290,AT1G36622,0.023976023976024,0.0417271171040015,2
1157,AT2G40740,AT1G36622,0.010989010989011,0.0267704159849529,2
1158,AT3G23230,AT5G01040,0.00699300699300699,0.0209085878150626,2
1159,AT2G33710,AT5G01040,0.031968031968032,0.0484533701163898,2
1160,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G01040,0.00599400599400599,0.0190160984054114,2
1161,mean_AT5G03740-AT1G56170,AT5G01040,0.00999000999000999,0.0254714610542831,2
1162,mean_AT4G00150-AT1G74930,AT4G33980,0.003996003996004,0.015816564387993,2
1163,AT1G07050,AT4G33980,0.000999000999000999,0.00868587479466141,2
1164,AT5G43290,AT4G33980,0.00599400599400599,0.0190160984054114,2
1165,AT3G22100,AT1G13040,0.000999000999000999,0.00868587479466141,2
1166,AT4G21550,AT1G13040,0.000999000999000999,0.00868587479466141,2
1167,AT1G71030,AT2G21840,0.001998001998002,0.0124306830893657,2
1168,AT5G43290,AT2G21840,0.002997002997003,0.0141540277903914,2
1169,AT5G43290,AT4G35380,0.001998001998002,0.0124306830893657,2
1170,AT1G62300,AT4G35380,0.002997002997003,0.0141540277903914,2
1171,AT3G07650,AT2G26440,0.004995004995005,0.0174154704356047,2
1172,AT5G03720,AT2G26440,0.003996003996004,0.015816564387993,2
1173,AT5G43290,AT2G23620,0.000999000999000999,0.00868587479466141,2
1174,AT5G43290,AT1G47480,0.000999000999000999,0.00868587479466141,2
1175,mean_AT5G03740-AT1G56170,AT1G47480,0.001998001998002,0.0124306830893657,2
1176,mean_AT5G03740-AT1G56170,AT1G30760,0.001998001998002,0.0124306830893657,2
1177,AT5G43290,AT1G30760,0.013986013986014,0.0308523748014194,2
1178,AT1G71260,ATMG00980,0.000999000999000999,0.00868587479466141,2
1179,AT4G36930,AT2G01510,0.000999000999000999,0.00868587479466141,2
1180,AT3G51910,AT3G27290,0.003996003996004,0.015816564387993,2
1181,AT1G07050,AT3G27290,0.013986013986014,0.0308523748014194,2
1182,mean_AT5G03740-AT1G56170,AT3G27290,0.010989010989011,0.0267704159849529,2
1183,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT4G15990,0.003996003996004,0.015816564387993,2
1184,AT2G40740,AT4G15990,0.001998001998002,0.0124306830893657,2
1185,mean_AT5G03740-AT1G56170,AT4G15990,0.000999000999000999,0.00868587479466141,2
1186,AT1G71260,AT5G07990,0.000999000999000999,0.00868587479466141,2
1187,AT5G44210,AT5G07990,0.003996003996004,0.015816564387993,2
1188,AT2G21710,AT4G08780,0.000999000999000999,0.00868587479466141,2
1189,mean_AT2G20880-AT4G28140,AT1G72760,0.000999000999000999,0.00868587479466141,2
1190,AT3G23230,AT5G44585,0.00599400599400599,0.0190160984054114,2
1191,AT2G33710,AT5G44585,0.00599400599400599,0.0190160984054114,2
1192,mean_AT5G61380-AT5G39610-AT4G17500-AT1G75390-AT3G15500,AT5G44585,0.000999000999000999,0.00868587479466141,2
1193,AT1G29860,AT5G44585,0.010989010989011,0.0267704159849529,2
1194,AT1G07050,AT1G21140,0.000999000999000999,0.00868587479466141,2
1195,mean_AT1G17460-AT5G57150-AT5G60100-AT5G48250-AT3G62090-AT1G09530-AT5G63160-AT1G76590-AT3G11020-AT1G11100-AT1G67370-AT3G14740,AT1G73325,0.003996003996004,0.015816564387993,2
1196,mean_AT1G78930-AT5G44260-AT4G25470-AT1G57560,AT1G73325,0.00999000999000999,0.0254714610542831,2
1197,AT1G62310,AT2G31141,0.000999000999000999,0.00868587479466141,2
1198,AT1G62310,AT3G15630,0.013986013986014,0.0308523748014194,2
1199,AT4G36930,AT3G15630,0.00799200799200799,0.0223819307377259,2
1200,mean_AT1G01060-AT3G09600-AT5G24110-AT3G12910-AT5G56960-AT1G20693-AT2G37430,AT2G19800,0.00699300699300699,0.0209085878150626,2
1201,AT4G25490,AT2G19800,0.00599400599400599,0.0190160984054114,2
1202,mean_AT2G26150-AT3G24500-AT4G11660-AT4G34530-AT3G46640-AT3G23150-AT1G73830-AT5G05410-AT1G22190-AT1G49130-AT1G72650,AT2G19800,0.00899100899100899,0.0239223004908024,2
